col1,col2
735.0,4.1702598537086e-05
735.5,4.2213599954266e-05
736.0,4.1237901314162e-05
736.5,4.5037500967737e-05
737.0,4.6526900405297e-05
737.5,4.8112600779859e-05
738.0,5.4360101785278e-05
738.5,5.6946701079141e-05
739.0,5.787099871668e-05
739.5,6.0623598983511e-05
740.0,6.4508298237342e-05
740.5,6.6599903220776e-05
741.0,6.7032597144134e-05
741.5,6.7116001446266e-05
742.0,6.7476197727956e-05
742.5,6.880630098749e-05
743.0,6.611029675696e-05
743.5,6.4884297898971e-05
744.0,6.3219500589184e-05
744.5,6.3792002038099e-05
745.0,6.1494298279285e-05
745.5,6.1250299040694e-05
746.0,6.2351296946872e-05
746.5,6.1077800637577e-05
747.0,5.7282399211545e-05
747.5,6.0039099480491e-05
748.0,5.8807599998545e-05
748.5,5.899410098209e-05
749.0,5.6807399232639e-05
749.5,5.7967601605924e-05
750.0,6.0520698752953e-05
750.5,6.0490299802041e-05
751.0,6.3466002757195e-05
751.5,6.2448401877191e-05
752.0,6.0824801039416e-05
752.5,6.1498896684498e-05
753.0,5.9363701438997e-05
753.5,5.836840136908e-05
754.0,5.707469972549e-05
754.5,5.6101598602254e-05
755.0,5.5489799706265e-05
755.5,5.3591400501318e-05
756.0,5.4390900913859e-05
756.5,5.4615800763713e-05
757.0,5.1953098591184e-05
757.5,5.0832899432862e-05
758.0,5.1973798690597e-05
758.5,5.4657401051372e-05
759.0,5.6657401728444e-05
759.5,6.0313199355733e-05
760.0,5.779429920949e-05
760.5,6.229970313143e-05
761.0,6.182990182424e-05
761.5,6.5338099375367e-05
762.0,6.3159503042698e-05
762.5,6.5535699832253e-05
763.0,6.3912200857885e-05
763.5,5.841609890922e-05
764.0,5.7438999647275e-05
764.5,5.4633601394016e-05
765.0,4.7250301577151e-05
765.5,4.4440799683798e-05
766.0,3.5033801395912e-05
766.5,3.5234101233073e-05
767.0,3.1198898795992e-05
767.5,2.6912899556919e-05
768.0,2.4340099116671e-05
768.5,2.1866400857107e-05
769.0,2.1142999685253e-05
769.5,1.9497700122884e-05
770.0,1.6990799849737e-05
770.5,1.662800059421e-05
771.0,1.3947899788036e-05
771.5,1.5424400771735e-05
772.0,1.4514699614665e-05
772.5,1.4565200217476e-05
773.0,1.4686699614685e-05
773.5,1.4464400010183e-05
774.0,1.3152500287106e-05
774.5,1.3320600373845e-05
775.0,1.5066900232341e-05
775.5,1.4734800060978e-05
776.0,1.4960700355005e-05
776.5,1.4433099750022e-05
777.0,1.6868300008355e-05
777.5,1.6691899872967e-05
778.0,1.7754900909495e-05
778.5,1.7949900211534e-05
779.0,1.7212800230482e-05
779.5,1.8651999198482e-05
780.0,1.7962700439966e-05
780.5,1.6934800441959e-05
781.0,1.6290799976559e-05
781.5,1.3428900274448e-05
782.0,1.5460300346604e-05
782.5,1.3865799701307e-05
783.0,1.2548100130516e-05
783.5,1.2886600416095e-05
784.0,1.1855699995067e-05
784.5,1.002039971354e-05
785.0,1.0259999726259e-05
785.5,1.0566999662842e-05
786.0,9.6666399258538e-06
786.5,8.2174501585541e-06
787.0,8.7256603364949e-06
787.5,9.3713497335557e-06
788.0,9.439249879506e-06
788.5,9.9901899375254e-06
789.0,1.0594099876471e-05
789.5,9.0844896476483e-06
790.0,1.0724499588832e-05
790.5,1.1707799785654e-05
791.0,0.0
791.5,0.0
792.0,0.0
792.5,0.0
793.0,0.0
793.5,0.0
794.0,0.0
794.5,0.0
795.0,0.0
795.5,0.0
796.0,0.0
796.5,0.0
797.0,0.0
797.5,0.0
798.0,0.0
798.5,0.0
799.0,0.0
799.5,0.0
800.0,0.0
800.5,0.0
801.0,0.0
801.5,0.0
802.0,0.0
802.5,0.0
803.0,0.0
803.5,0.0
804.0,0.0
804.5,0.0
805.0,0.0
805.5,0.0
806.0,0.0
806.5,0.0
807.0,0.0
807.5,0.0
808.0,0.0
808.5,0.0
809.0,0.0
809.5,0.0
810.0,0.0
810.5,0.0
811.0,0.0
